,rackTotCnt,stationName,parkingBikeTotCnt,shared,stationLatitude,stationLongitude,stationId
1713,12,2902.공릉풍림아파트 108동,43,358,37.62862015,127.06690979,ST-2068
1714,10,2903.월계초안아파트 1단지,16,160,37.63372803,127.04436493,ST-2069
1715,8,2904.중계3차청구아파트,2,25,37.65050507,127.07398224,ST-2070
1716,15,2907. 월계중학교,7,47,37.63074875,127.05310822,ST-2073
1717,20,2908. 광운대학교 중앙도서관,29,145,37.62000275,127.05856323,ST-2074
1718,13,2909. 석계역 3번 출구,29,223,37.61545944,127.06745148,ST-2075
1719,6,2910.도깨비시장,40,667,37.62289047,127.07365417,ST-2076
1720,7,2911.상계역중앙시장,1,14,37.65887070,127.07191467,ST-2077
1721,20,2912.대진고등학교,1,5,37.63815689,127.07326508,ST-2078
1722,17,2913.상계8동 주민센터,23,135,37.66712952,127.05176544,ST-2079
1723,10,2914.서울과학기술대학교(미래관),23,230,37.62950897,127.08103943,ST-2080
1724,35,2915.서울과학기술대학교(어학교육원),14,40,37.63489914,127.07767487,ST-2081
1725,10,2917.신창중학교 후문 맞은편 버스정류장,22,220,37.62807083,127.04692078,ST-2083
1726,16,2919.등나무 근린공원(시립북서울미술관 앞) ,50,313,37.64020538,127.06761932,ST-2085
1727,14,2920.상계중학교(당현2교사거리),5,36,37.65103531,127.06871033,ST-2086
1728,10,2921.중계역 2번출구,13,130,37.64587021,127.06562042,ST-2087
1729,10,3002.벽산상암스마트큐브 ,20,200,37.56504440,126.90360260,ST-2160
1730,5,3003.래미안신공덕3차아파트,0,0,37.54554749,126.95679474,ST-2161
1731,10,3005.마포구청 청사내,8,80,37.56624603,126.90218353,ST-2163
1732,10,3006. 상암월드컵파크5단지(상암중학교),1,10,37.57929993,126.88731384,ST-2164
1733,10,3007.MBC 앞,7,70,37.58198166,126.89044952,ST-2165
1734,10,3008.DMC역7번출구,25,250,37.57711411,126.89836121,ST-2166
1735,20,3009. 홍대입구역 사거리,6,30,37.55450058,126.92023468,ST-2167
1736,15,3010.홍대입구역 3번출구,17,113,37.55829620,126.92538452,ST-2168
1737,7,3013.서울지방고용노동청 앞,29,414,37.56760406,126.98725891,ST-2422
1738,8,3100. 북성초교,0,0,37.55739594,126.95216370,ST-1188
1739,15,3101. 서대문구청,3,20,37.57838058,126.93609619,ST-1189
1740,10,3102. 연희삼거리,2,20,37.56799698,126.93165588,ST-1190
1741,8,3103. 홍제삼거리 북측,19,238,37.58670044,126.94676971,ST-1491
1742,13,3104. e편한세상 신촌4단지 앞,7,54,37.55812836,126.95620728,ST-1492
1743,9,3105. 홍은센트레빌 아파트 앞,3,33,37.59714890,126.93852997,ST-1493
1744,10,3109.북한산더샾 106동 앞,8,80,37.59293365,126.94129181,ST-2194
1745,15,3110.홍은 현대아이파크 아파트 202동 앞,24,160,37.58928299,126.93694305,ST-2195
1746,10,3111.무악재역 4번 출구,0,0,37.58221054,126.95016479,ST-2196
1747,15,3113. 독립문 앞,0,0,37.57220459,126.95974731,ST-2199
1748,7,3114.충정로역 3번 출구,2,29,37.56046295,126.96552277,ST-2198
1749,20,3115.북아현 치안센터 인근,2,10,37.56145477,126.95574951,ST-2200
1750,10,3116.신촌역 4번출구,0,0,37.55550385,126.93720245,ST-2201
1751,10,3117.이화여대 인문관 인근,2,20,37.56406784,126.94532776,ST-2202
1752,10,3119.연희 브라운스톤 아파트 앞,10,100,37.56519699,126.92985535,ST-2204
1753,12,3120.DMC엘가아파트 앞,13,108,37.56983566,126.91809082,ST-2205
1754,15,3121.가좌삼거리,6,40,37.57065201,126.91298676,ST-2206
1755,20,3122.북가좌삼거리2,10,50,37.57428360,126.90646362,ST-2207
1756,30,3123.DMC파크뷰자이1단지 110동 앞,4,13,37.57225418,126.91510010,ST-2208
1757,20,3125.연희파크푸르지오아파트 앞,9,45,37.57564163,126.92782593,ST-2210
1758,10,3127.홍은2파출소 옆,6,60,37.58333588,126.93628693,ST-2212
1759,7,3128.동신병원 맞은편,4,57,37.58131790,126.93599701,ST-2213
1760,20,3129.DMC래미안e편한세상203동옆,11,55,37.57626343,126.91132355,ST-2214
1761,20,3130.가재울사거리,7,35,37.57455063,126.91826630,ST-2215
1762,15,3131.연가교 교차로,17,113,37.57215881,126.92118835,ST-2216
1763,10,3132.홍제교,18,180,37.59186172,126.94421387,ST-2217
1764,10,3134.SK리쳄블(서울아리수본부),7,70,37.56131744,126.96658325,ST-2219
1765,9,3201.당산skv1센터,21,233,37.53073502,126.89916992,ST-1972
1766,15,3202.당산롯데캐슬프레스티지,6,40,37.52869034,126.90386200,ST-1973
1767,10,3203.도림동배드민턴체육관,6,60,37.50611496,126.89859009,ST-1974
1768,10,3204.도림고가도로 밑,2,20,37.51124191,126.89818573,ST-1975
1769,10,3205.문래현대2차,13,130,37.52021790,126.88216400,ST-1976
1770,15,3206.문래동 주민센터,9,60,37.51707077,126.89908600,ST-1977
1771,12,3207.양남사거리1,9,75,37.52182770,126.88972473,ST-1978
1772,15,3211.신길 래미안 프레비뉴,0,0,37.50438309,126.90808868,ST-1982
1773,10,3212.신풍역 6번출구,21,210,37.50025558,126.91215515,ST-1983
1774,10,3214.영등포 푸르지오 아파트 A,11,110,37.51202393,126.90105438,ST-1985
1775,15,3215.강변삼성래미안,15,100,37.52974319,126.90782928,ST-1986
1776,10,3219.영등포역 1번출구,48,480,37.51484680,126.90773010,ST-1990
1777,20,3220.래미안에스티움 앞 (신풍로),45,225,37.50013733,126.91397858,ST-1991
1778,10,3221.서울특별시 남부교육지원청,7,70,37.51933289,126.89530182,ST-1992
1779,15,3310.영락고등학교,6,40,37.47662735,126.94364166,ST-2393
1780,12,3311.서울대입구역 4번 출구,17,142,37.48122025,126.95157623,ST-2394
1781,10,3401.창신두산아파트,13,130,37.57376099,127.01393890,ST-1798
1782,10,3402.이화공영주차장,3,30,37.57660675,127.00556946,ST-1799
1783,9,3404.서울특별시 중부교육지원청,9,100,37.57185364,127.00235748,ST-1801
1784,10,3405.파크팰리스,4,40,37.57455063,126.97055054,ST-1802
1785,18,3407.안국동사거리(신),3,17,37.57580566,126.98339081,ST-1804
1786,13,3408.종로타워빌딩,3,23,37.57070541,126.98323822,ST-1805
1787,10,3410.종로3가역 8번출구,3,30,37.57246780,126.99188995,ST-1807
1788,9,3411.종묘,3,33,37.57072067,126.99437714,ST-1808
1789,15,3412.세운상가,3,20,37.57031250,126.99454498,ST-1809
1790,22,3413.종로플레이스,27,123,37.57320023,126.99796295,ST-1810
1791,6,3414.종로5가역 4번출구,26,433,37.57117462,127.00222778,ST-1811
1792,15,3415.동대문역6번출구,34,227,37.57147217,127.01071930,ST-1812
1793,15,3416.동묘앞역 6번출구,20,133,37.57153320,127.01561737,ST-1813
1794,12,3417.창신3동주민센터,8,67,37.57772446,127.01525116,ST-1814
1795,10,3418.창신역2번 출구,5,50,37.57998657,127.01506042,ST-1815
1796,14,3419.국립어린이과학관,3,21,37.58194733,126.99736786,ST-1816
1797,10,3420. 성균관대입구 사거리 B,20,200,37.58327484,126.99885559,ST-1817
1798,10,3421.혜화역 1번출구,9,90,37.58385468,127.00185394,ST-1818
1799,23,3422.성균관대 정문,15,65,37.58479691,126.99713135,ST-1819
1800,7,3425.광화문 풍림스페이스본 1단지앞,9,129,37.57529068,126.96895599,ST-1822
1801,10,3426.독립문역 2번출구 뒤,0,0,37.57501602,126.95755005,ST-1823
1802,8,3427.인왕산 아이파크 정문,3,38,37.57666779,126.95584869,ST-1824
1803,10,3428.서울미술관,9,90,37.59512711,126.96349335,ST-1825
1804,10,3429.HW컨벤션센터 앞,14,140,37.59725952,126.96308899,ST-1826
1805,8,3430.구기치안센터 앞,18,225,37.60950089,126.95668030,ST-1827
1806,10,3431.로제우스 레포츠센터,12,120,37.60760117,126.95768738,ST-1828
1807,14,3432.종로2가 사거리,6,43,37.57001877,126.98880768,ST-1829
1808,7,3500. 군자역2번출구,4,57,37.55758667,127.07969666,ST-983
1809,10,3501. 광진구청 앞,7,70,37.53950119,127.08300018,ST-984
1810,18,3502. 중곡역 1번출구,16,89,37.56565857,127.08429718,ST-985
1811,14,3503. 광진유진스웰,2,14,37.55048752,127.10895538,ST-986
1812,8,3504. 원일교회,5,63,37.53805161,127.07659912,ST-987
1813,12,3505. 신양초교앞 교차로,3,25,37.53522110,127.06839752,ST-988
1814,10,3506. 영동대교 북단,2,20,37.53701401,127.06109619,ST-1191
1815,31,3507. 어린이회관,1,3,37.54595184,127.07800293,ST-1192
1816,7,3508. 화양사거리,5,71,37.54822159,127.06787872,ST-1193
1817,20,3509. 세종사이버대학교,2,10,37.55341721,127.07319641,ST-1194
1818,10,3510. 중곡SK아파트앞,8,80,37.56864929,127.08625031,ST-1427
1819,10,3511. 응봉역 1번출구,4,40,37.55125046,127.03510284,ST-1195
1820,15,3513. 상왕십리역 1번출구,0,0,37.56460953,127.02919769,ST-1197
1821,10,3514. 왕십리교회옆,15,150,37.56626129,127.02369690,ST-1198
1822,20,3515. 서울숲 관리사무소,8,40,37.54281616,127.04208374,ST-1199
1823,15,3516. 구의아리수정수센터앞,18,120,37.54384232,127.09329987,ST-1271
1824,10,3517. 용마사거리,19,190,37.56252670,127.08227539,ST-1266
1825,8,3518. 군자역 7번출구뒤,2,25,37.55686188,127.07913971,ST-1263
1826,10,3520. 광진경찰서,6,60,37.54251862,127.08408356,ST-1378
1827,10,3521. 현대홈타운 뒷길,0,0,37.54342651,127.09661865,ST-1379
1828,10,3523. 건국대학교 과학관(이과대) 앞,6,60,37.54171753,127.08016968,ST-1429
1829,15,3525. 금호스포츠센터앞,21,140,37.54608917,127.02507019,ST-1599
1830,5,3527. 왕십리 자이아파트(101동 앞),0,0,37.56179047,127.02439117,ST-1601
1831,8,3528. 광진정보도서관,13,163,37.55059814,127.11051178,ST-1602
1832,15,3529. 어린이대공원정문,10,67,37.54978943,127.07592773,ST-1603
1833,10,3530. 왕십리자이아파트 후문(삼거리),9,90,37.56014633,127.02635956,ST-1616
1834,10,3531. 논골사거리(금호도서관 입구),0,0,37.55477905,127.02484131,ST-1617
1835,9,3532. 왕십리KCC스위첸아파트,5,56,37.56068039,127.02677917,ST-1618
1836,10,3533. 건대입구역 사거리(롯데백화점),13,130,37.53929520,127.07078552,ST-1660
1837,10,3534. 건대입구역 5번출구 뒤,0,0,37.54008102,127.06956482,ST-1661
1838,10,3536. 중앙농협(자양동),10,100,37.53181076,127.08074188,ST-1663
1839,15,3537. 아차산 휴먼시아 아파트 옆,15,100,37.54848862,127.09375763,ST-1664
1840,10,3539. 서원마을,15,150,37.56379318,127.13283539,ST-1686
1841,17,3542. 래미안 구의파크 스위트,5,29,37.54498672,127.08980560,ST-1722
1842,15,3543. 세종대학교(학술정보원),13,87,37.55137253,127.07444000,ST-1760
1843,10,3544.한양대역 3번 출구,7,70,37.55453873,127.04377747,ST-2326
1844,10,3545.한양대역 1번출구,3,30,37.55657959,127.04335785,ST-2327
1845,17,3547.상왕십리역 6번 출입구,3,18,37.56426239,127.02932739,ST-2329
1846,10,3548.뚝섬역 6번출구,23,230,37.54695892,127.04766846,ST-2330
1847,9,3549.건영아파트 앞,1,11,37.55514145,127.07110596,ST-2331
1848,20,3550.금호나들목,33,165,37.54404068,127.02320099,ST-2332
1849,10,3551.성동도로사업소,14,140,37.55979919,127.05632782,ST-2333
1850,19,3552.서울숲 공영주차장앞,1,5,37.54195786,127.04277039,ST-2334
1851,10,3553.마장역3번출구,16,160,37.56597900,127.04311371,ST-2335
1852,10,3555.양지사거리(센트라스APT 115동앞),3,30,37.56681824,127.02915192,ST-2337
1853,10,3556.신금호파크자이APT앞,0,0,37.55610657,127.01978302,ST-2338
1854,8,3557.서울숲리버뷰자이APT105동 앞,7,88,37.55653000,127.03913116,ST-2339
1855,10,3558.마장동 금호어울림APT앞,0,0,37.56339645,127.04187012,ST-2340
1856,10,3559.성동구민종합체육센터 건너편,2,20,37.54509735,127.04426575,ST-2341
1857,22,3560.성동구 견인차량 보관소 앞,7,32,37.56370926,127.05644989,ST-2342
1858,10,3561.행당동 삼부APT후문,8,80,37.55926895,127.03839874,ST-2343
1859,5,3563.구의7단지현대아파트,1,20,37.53680038,127.09083557,ST-2302
1860,10,3566.우성4차아파트,0,0,37.53507233,127.07611084,ST-2305
1861,12,3569.건대병원후문,4,33,37.53956604,127.07244110,ST-2308
1862,15,3570.구의역 리버비스타 오피스텔,14,93,37.53780746,127.08976746,ST-2309
1863,15,3571.화양 APT(횡단보도 옆),16,107,37.54434967,127.06540680,ST-2310
1864,15,3573.광나루안전체험관,2,13,37.55133820,127.07671356,ST-2312
1865,6,3575. 자양사거리(서원빌딩),6,100,37.53657532,127.08258057,ST-2314
1866,20,3579.광진 캠퍼스시티,0,0,37.54788971,127.06745148,ST-2318
1867,15,3581.광진광장,0,0,37.54747009,127.07396698,ST-2320
1868,14,3582.화양동 우체국,6,43,37.54798889,127.06950378,ST-2321
1869,8,3586.군자역 비채온 오피스텔,5,63,37.55771255,127.07727051,ST-2325
1870,15,3587.우성식품 앞,7,47,37.54246521,127.09423065,ST-2407
1871,10,3588.세종대학교(영실관),6,60,37.55237198,127.07353973,ST-2408
1872,7,3600.사근빗물펌프장 건너편,7,100,37.56135941,127.04959106,ST-2420
1873,5,3602. 한국지역난방공사강남지사,6,120,37.49229431,127.09433746,ST-2474
1874,15,3604. 삼성중앙역 5번출구,0,0,37.51296234,127.05386353,ST-2671
1875,10,3606. 신사동주민센터 옆,7,70,37.52422714,127.02285004,ST-2673
1876,16,3609. 언주초등학교 입구,7,44,37.48536682,127.03849792,ST-2674
1877,10,3610. 윗반마을 입구,19,190,37.46534729,127.10880280,ST-2675
1878,16,3611. 방죽마을 입구,55,344,37.47123337,127.10721588,ST-2676
1879,10,3612. 은곡마을,21,210,37.46726227,127.09801483,ST-2677
1880,10,3614. 은마아파트 입구 사거리,4,40,37.49840164,127.06093597,ST-2678
1881,10,3615. 서울 논현동우체국 앞,1,10,37.51446152,127.03260040,ST-2679
1882,10,3616. 역삼중학교 앞(체육관 방향),1,10,37.49526215,127.04950714,ST-2680
1883,10,3618. 서울율현초교 삼거리,46,460,37.47364044,127.10702515,ST-2681
1884,10,3620. 청담역 11번 출구,0,0,37.51925659,127.05159760,ST-2682
1885,7,3622. 은마아파트입구 사거리(1),1,14,37.49986649,127.06050110,ST-2684
1886,10,3623. 일원에코파크 앞(개포로 방면),40,400,37.49587631,127.08650208,ST-2685
1887,10,3624. 대모산입구역 7번 출구 앞,1,10,37.49017715,127.07305908,ST-2686
1888,10,3627. 압구정나들목,6,60,37.53075027,127.04160309,ST-2688
1889,10,3628. 역삼1동 주민센터,22,220,37.49521255,127.03302765,ST-2689
1890,4,3629. 청담사거리(신한오피스텔빌딩 앞),15,375,37.52416229,127.04895020,ST-2690
1891,10,3630. 개포우성6차아파트 정문 앞,3,30,37.47685623,127.05536652,ST-2691
1892,5,3634. 국악고교 앞 교차로,8,160,37.47402191,127.04844666,ST-2788
1893,5,3636. 삼성중앙역·플래티넘아파트 정류소,3,60,37.51264191,127.05156708,ST-2837
1894,10,3637. 세곡데이케어센터,15,150,37.46072388,127.10287476,ST-2838
1895,5,3638. 신청담나들목,24,480,37.52796173,127.05162811,ST-2839
1896,7,3640. 일원1동주민센터앞 사거리,22,314,37.49087906,127.08795929,ST-2847
1897,10,3641. 대청역,10,100,37.49370575,127.07999420,ST-2867
1898,13,3642. 강남자곡힐스테이트,19,146,37.47092819,127.08970642,ST-2907
1899,5,3643. 더시그넘하우스 앞,15,300,37.47267914,127.10375977,ST-2868
1900,5,3644. 상록수아파트,11,220,37.48276138,127.08042145,ST-2869
1901,7,3646. 선정릉역 4번 출구,0,0,37.50978470,127.04277039,ST-2882
1902,10,3647. 구룡역 1번 출구,4,40,37.48642349,127.05931854,ST-2925
1903,5,3648. 구룡역 4번 출구,3,60,37.48670578,127.06050110,ST-2926
1904,6,3649. 구룡역 5번 출구,0,0,37.48607635,127.05921936,ST-2927
1905,5,3651. 개포동역 4번출구,15,300,37.48929596,127.06616974,ST-3049
1906,10,3652. 한영외국어고등학교,11,110,37.54709244,127.15621948,ST-2424
1907,10,3653. 강동리버스트4단지아파트 404동 앞,22,220,37.57201385,127.17170715,ST-2567
1908,10,3654. 강동리버스트4단지아파트 405동 앞,19,190,37.57201385,127.17301178,ST-2568
1909,20,3656. 둔촌푸르지오아파트,4,20,37.53407288,127.14500427,ST-2747
1910,10,3657. 서울천호동우체국,3,30,37.54074097,127.12576294,ST-2732
1911,10,3658. 프라이어팰리스아파트,2,20,37.55468750,127.13940430,ST-2733
1912,10,3659. 명일초등학교 옆,3,30,37.55464554,127.14253235,ST-2734
1913,10,3661. 명일동신동아아파트 앞,1,10,37.55483246,127.15173340,ST-2736
1914,15,3663. 암사정수센터교차로(강동롯데캐슬퍼스트아파트),7,47,37.55845642,127.14415741,ST-2737
1915,12,3664. 맥도날드 서울둔촌DT점 앞,11,92,37.52938843,127.13718414,ST-2738
1916,12,3665. 고덕센트럴 아이파크상가 앞,2,17,37.55058289,127.16542053,ST-2739
1917,10,3668. 성내삼성아파트,15,150,37.53137589,127.12707520,ST-2740
1918,7,3671. 둔촌동역교차로,16,229,37.52923584,127.13647461,ST-2742
1919,10,3673. 강동리버스트6단지,17,170,37.57095337,127.17174530,ST-2743
1920,10,3674. 강동리버스트7단지,10,100,37.57073975,127.17215729,ST-2744
1921,20,3675. 강동리버스트8단지,37,185,37.57180405,127.17446899,ST-2745
1922,10,3676. 강동리엔파크9단지,1,10,37.55736542,127.18013763,ST-2696
1923,6,3680. 강동역3번출구,10,167,37.53541565,127.13309479,ST-2748
1924,10,3681. 길동 마루빌딩,38,380,37.53685379,127.13948822,ST-2749
1925,10,3682. 길동 동호빌딩,20,200,37.54154587,127.14147949,ST-2750
1926,10,3683. KT&G강동지사,4,40,37.54370880,127.14228058,ST-2751
1927,10,3684. 고덕자이(105동 앞),3,30,37.55361176,127.17203522,ST-2854
1928,15,3685. 강동리엔파크14단지(1401동 앞),5,33,37.55212402,127.18064117,ST-2697
1929,8,3686. 고덕 래미안 힐스테이트(101동),2,25,37.55885696,127.15148926,ST-2862
1930,10,3688. 상일동산(동아아파트앞 교차로),18,180,37.54581833,127.16688538,ST-2841
1931,20,3689. 강일역 3번출구,1,5,37.55740356,127.17653656,ST-2908
1932,23,3690. 강일역 4번출구,1,4,37.55707169,127.17514038,ST-2909
1933,10,3692. 둔촌오륜역 1번 출구,0,0,37.51960373,127.13871002,ST-2929
1934,14,3694. 강동리엔파크 13단지(1303동 앞),0,0,37.55302811,127.18075562,ST-2966
1935,6,3698. 명일역 3번출구 옆,2,33,37.55142593,127.14421082,ST-3085
1936,15,3699. 상일파출소 옆,8,53,37.55655289,127.16587830,ST-3087
1937,8,3700. 강변그대가리버뷰 입구 맞은편,10,125,37.54816437,127.12257385,ST-3098
1938,8,3701. 방아삼거리,7,88,37.52328110,127.14613342,ST-3154
1939,10,3703. 삼양입구사거리,0,0,37.61708832,127.02809906,ST-2458
1940,10,3707. 드래곤타워 앞,20,200,37.63713455,127.03137970,ST-2459
1941,10,3714. 송천센트레빌,19,190,37.61220932,127.02497864,ST-2461
1942,11,3718. 번동3단지 버스정류장,25,227,37.62868500,127.04390717,ST-2610
1943,5,3720. 우이천 창번교,17,340,37.63536072,127.03767395,ST-3152
1944,20,3724. 삼양동주민센터 앞,1,5,37.62491226,127.01979065,ST-3184
1945,5,3725. 강북 청소년 문화정보도서관 앞,10,200,37.62302017,127.02186584,ST-3193
1946,6,3726.삼양동사거리,1,17,37.61792755,127.02136230,ST-3234
1947,10,3753. 공항중학교 버스정류장,10,100,37.56113434,126.81610107,ST-2476
1948,10,3754. 신방화역 8번출구,2,20,37.56740570,126.81621552,ST-2611
1949,10,3756. 마곡힐스테이트 정문,5,50,37.56497574,126.81740570,ST-2477
1950,10,3757. 신방화역 6번출구,5,50,37.56692886,126.81684113,ST-2857
1951,10,3758. 서울남부출입국관리소,7,70,37.56059265,126.82084656,ST-2858
1952,25,3759. 이대서울병원,24,96,37.55863190,126.83559418,ST-2569
1953,17,3760. 발산역 8번 출구,12,71,37.55846024,126.83676147,ST-2538
